text,label
Sito web non accessibile [SEP] La piattaforma di telemedicina non funziona correttamente con le tecnologie assistive.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] La programmazione televisiva locale non prevede sottotitoli.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] L'applicazione per i pagamenti digitali non è accessibile tramite screen reader.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Le scale mobili della metropolitana sono spesso fuori servizio.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] La stazione ferroviaria non dispone di ascensore per i binari.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non è disponibile un servizio di trasporto adattato nel territorio.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è prevista interpretazione LIS nelle conferenze pubbliche.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non esiste un servizio di accompagnamento per le persone non autosufficienti.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è presente segnaletica in Braille negli uffici pubblici.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non esiste una versione in linguaggio facile dei documenti ufficiali.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è previsto un servizio di interprete a distanza nelle strutture sanitarie.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il bus di linea non si abbassa con il sistema pneumatico per facilitare la salita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Le strisce pedonali non hanno segnalazione tattile a terra.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il parcheggio multipiano non ha spazi adeguati per veicoli adattati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] La biblioteca non dispone di audiolibri aggiornati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il sito del trasporto pubblico non consente la prenotazione assistita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] L'ascensore del palazzo pubblico è fuori servizio da settimane.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] L'app mobile del Comune non è compatibile con i software di lettura vocale.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non sono disponibili documenti sanitari in formato accessibile.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Non sono disponibili documenti sanitari in formato accessibile.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il sito del trasporto pubblico non consente la prenotazione assistita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] L'edificio comunale non dispone di rampa di accesso per sedie a rotelle.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è stato rimosso il gradino d'ingresso dell'ufficio anagrafe.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il parco pubblico non ha percorsi pavimentati per carrozzine.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il mezzo pubblico non dispone di pedana per la salita in carrozzina.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il taxi adattato non copre le fasce orarie notturne.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] La biblioteca non dispone di audiolibri aggiornati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il sito del trasporto pubblico non consente la prenotazione assistita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il bus di linea non si abbassa con il sistema pneumatico per facilitare la salita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non esiste una versione in linguaggio facile dei documenti ufficiali.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non sono disponibili documenti sanitari in formato accessibile.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il servizio di trasporto scolastico non è disponibile per alunni con carrozzina.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] L'app mobile del Comune non è compatibile con i software di lettura vocale.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non esiste un piano comunale per il trasporto di persone con grave disabilità.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il parcheggio riservato ai disabili viene regolarmente occupato da veicoli non autorizzati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Non è attivo il servizio Deroga ZTL per veicoli adattati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il sito istituzionale non risponde agli standard WCAG di accessibilità.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Non esiste un percorso tattile per non vedenti nella piazza centrale.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il semaforo non emette segnale sonoro per i non vedenti.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il portale web del Comune non è accessibile agli utenti non vedenti.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] La piattaforma di telemedicina non funziona correttamente con le tecnologie assistive.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] La stazione ferroviaria non dispone di ascensore per i binari.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non è prevista interpretazione LIS nelle conferenze pubbliche.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] L'ascensore del palazzo pubblico è fuori servizio da settimane.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non esiste un piano comunale per il trasporto di persone con grave disabilità.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Non esiste una versione in linguaggio facile dei documenti ufficiali.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Le comunicazioni istituzionali non prevedono versione audio.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è attivo il servizio Deroga ZTL per veicoli adattati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Le scale mobili della metropolitana sono spesso fuori servizio.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il semaforo non emette segnale sonoro per i non vedenti.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] L'edificio comunale non dispone di rampa di accesso per sedie a rotelle.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il taxi adattato non copre le fasce orarie notturne.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non esiste un percorso tattile per non vedenti nella piazza centrale.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il parcheggio multipiano non ha spazi adeguati per veicoli adattati.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Non è previsto un servizio di interprete a distanza nelle strutture sanitarie.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] L'ingresso principale del municipio non ha apertura automatica delle porte.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Non è stato rimosso il gradino d'ingresso dell'ufficio anagrafe.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il servizio di trasporto scolastico non è disponibile per alunni con carrozzina.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] La piattaforma di telemedicina non funziona correttamente con le tecnologie assistive.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] Il portale web del Comune non è accessibile agli utenti non vedenti.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il servizio di trasporto scolastico non è disponibile per alunni con carrozzina.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Non esiste un piano di abbattimento delle barriere architettoniche nel Comune.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il treno regionale non dispone di spazio per la carrozzina nel vagone.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Barriera architettonica segnalata [SEP] Il taxi adattato non copre le fasce orarie notturne.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] L'ufficio postale non è raggiungibile con sedia a rotelle.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Sito web non accessibile [SEP] Il sito del trasporto pubblico non consente la prenotazione assistita.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
Trasporto non accessibile [SEP] L'app di prenotazione del trasporto non è disponibile per utenti con disabilità visiva.,Accessibilità/barriere architettoniche/mobilità e trasporti/barriere digitali e media
